X Head,Y Head,Z Head,WX Head,WY Head,WZ Head,X Torso,Y Torso,Z Torso,WX Torso,WY Torso,WZ Torso,X RArm,Y RArm,Z RArm,WX RArm,WY RArm,WZ RArm,X LArm,Y LArm,Z LArm,WX LArm,WY LArm,WZ LArm
-0.028278,-0.024872,1.762577,0.024223,-0.013844,0.66305,-0.019563,0.047702,1.206819,0.003156,-0.08695,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.013737,0.663052,-0.020898,0.047715,1.206898,0.003053,-0.089609,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.013477,0.66309,-0.022117,0.047702,1.206949,0.003106,-0.092253,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.013397,0.663147,-0.02335,0.047724,1.207014,0.003208,-0.095904,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.013469,0.663194,-0.02471,0.047745,1.207086,0.003326,-0.098271,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.013463,0.663256,-0.026076,0.047773,1.207121,-0.009452,-0.100218,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.013379,0.663329,-0.027508,0.047798,1.207157,-0.009799,-0.101986,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.013229,0.663314,-0.028976,0.047888,1.20721,-0.010354,-0.103768,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.0131,0.663266,-0.030451,0.047947,1.207237,-0.007866,-0.105479,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.012868,0.663284,-0.031841,0.048017,1.207235,-0.008213,-0.107119,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.012765,0.663341,-0.033262,0.048299,1.207246,0.002428,-0.108862,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.012745,0.663417,-0.034735,0.048367,1.207236,0.002301,-0.110643,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.012716,0.663508,-0.036068,0.048875,1.207222,0.002303,-0.075501,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.012636,0.663672,-0.037347,0.048954,1.207222,0.002245,-0.076599,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.01258,0.663769,-0.038536,0.046889,1.207187,0.002127,-0.114825,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.012393,0.663822,-0.03895,0.046964,1.20715,0.002054,-0.116627,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.012087,0.663782,-0.039896,0.047035,1.207116,0.002028,-0.080005,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.011895,0.663782,-0.040782,0.047071,1.207089,0.001988,-0.081031,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.011344,0.663701,-0.041512,0.04716,1.207042,0.001942,-0.081922,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.010725,0.663567,-0.042186,0.04722,1.206999,0.002007,-0.08283,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.009806,0.663429,-0.042812,0.047207,1.206951,0.001961,-0.083773,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.008601,0.663353,-0.043378,0.047208,1.206879,-0.010184,-0.084736,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.007197,0.663257,-0.043871,0.047212,1.206812,-0.012814,-0.128406,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.005644,0.663274,-0.044199,0.047227,1.206761,-0.012529,-0.130104,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.004222,0.663268,-0.036064,0.047217,1.206699,-0.012414,-0.131986,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.002487,0.663058,-0.036201,0.04714,1.206658,-0.012408,-0.135816,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,-0.000568,0.662905,-0.045414,0.047007,1.206614,-0.012412,-0.137631,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.000844,0.662852,-0.045689,0.046952,1.206553,-0.012402,-0.090805,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.002405,0.662839,-0.036522,0.046821,1.206509,-0.012358,-0.091375,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.003841,0.662708,-0.036546,0.046681,1.206485,-0.012378,-0.091902,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.005343,0.662565,-0.036547,0.046533,1.206445,-0.01237,-0.092233,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.007199,0.662334,-0.036532,0.046302,1.206394,-0.012295,-0.092552,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.008916,0.661984,-0.036541,0.046125,1.206371,-0.012159,-0.092824,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.011281,0.661704,-0.036458,0.045896,1.206344,-0.012084,-0.092884,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.013987,0.661843,-0.0469,0.045628,1.20631,-0.011946,-0.092764,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.017756,0.66173,-0.047111,0.045455,1.206287,-0.011842,-0.092529,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.020561,0.661867,-0.047418,0.045321,1.206245,-0.011543,-0.092285,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.023827,0.66179,-0.047696,0.045152,1.206213,-0.011422,-0.09193,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.027212,0.661832,-0.047874,0.044368,1.206192,-0.01296,-0.140324,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.030916,0.661771,-0.036966,0.044377,1.206172,-0.012564,-0.135833,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.035108,0.661095,-0.037028,0.044469,1.206136,-0.012035,-0.135312,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.039111,0.660736,-0.037086,0.044577,1.206128,-0.011763,-0.133878,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.043184,0.659886,-0.037057,0.044727,1.206106,-0.01137,-0.132277,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.047234,0.659395,-0.03699,0.044884,1.206085,-0.011177,-0.130601,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.050812,0.658455,-0.036878,0.045072,1.206082,-0.010899,-0.128727,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.054114,0.65772,-0.036674,0.045256,1.206086,-0.010699,-0.126704,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.05713,0.656412,-0.036376,0.045437,1.206077,-0.010925,-0.124667,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.059877,0.655391,-0.035961,0.046086,1.207267,-0.010892,-0.122694,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.061293,0.654296,-0.035566,0.046207,1.207271,-0.010869,-0.120634,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.062876,0.6535,-0.035178,0.046585,1.207284,-0.010856,-0.118463,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.064923,0.653352,-0.045439,0.04673,1.207292,-0.00928,-0.116263,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.067224,0.653125,-0.045278,0.046556,1.207303,-0.00757,-0.114044,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.06949,0.652626,-0.044834,0.046613,1.207309,-0.006664,-0.111725,0.00699,,,,,,,,,,,,
-0.028278,-0.024872,1.762577,0.024223,0.072349,0.65286,-0.044173,0.04675,1.207315,-0.006166,-0.109376,0.006964,,,,,,,,,,,,
-0.028278,-0.024977,1.762577,0.024223,0.074982,0.652363,-0.043435,0.046855,1.207321,-0.005724,-0.106921,0.006867,,,,,,,,,,,,
-0.028278,-0.025076,1.762577,0.024223,0.07745,0.651508,-0.042667,0.04695,1.207328,-0.005378,-0.104928,0.006733,,,,,,,,,,,,
-0.028278,-0.025139,1.762577,0.024223,0.080039,0.650828,-0.04182,0.046995,1.207343,-0.004168,-0.102302,0.006624,,,,,,,,,,,,
-0.028278,-0.025177,1.762577,0.024223,0.082158,0.650255,-0.040968,0.047468,1.207348,-0.004105,-0.099573,0.006554,,,,,,,,,,,,
-0.028278,-0.0252,1.762577,0.024223,0.084405,0.649715,-0.040092,0.047571,1.207356,-0.004116,-0.096633,0.014422,,,,,,,,,,,,
-0.028278,-0.025266,1.762577,0.024223,0.08636,0.649079,-0.039141,0.047646,1.207376,-0.004127,-0.093781,0.014515,,,,,,,,,,,,
-0.028278,-0.025333,1.762577,0.024223,0.088161,0.648561,-0.03813,0.048736,1.207384,-0.004074,-0.09079,0.01474,,,,,,,,,,,,
-0.028278,-0.025416,1.762577,0.024223,0.090239,0.647893,-0.03713,0.048801,1.207393,-0.004035,-0.088008,0.014948,,,,,,,,,,,,
-0.028278,-0.025479,1.762577,0.024223,0.092524,0.64731,-0.036106,0.047181,1.207415,-0.004043,-0.085199,0.015192,,,,,,,,,,,,
-0.028278,-0.02551,1.762577,0.024223,0.095266,0.646796,-0.035013,0.047176,1.207439,-0.004048,-0.082348,0.015445,,,,,,,,,,,,
-0.028278,-0.025547,1.762577,0.024223,0.097756,0.646401,-0.0339,0.047158,1.207453,-0.004523,-0.079522,0.015656,,,,,,,,,,,,
-0.028278,-0.025597,1.762577,0.024223,0.099913,0.645817,-0.032667,0.04718,1.207448,-0.005076,-0.076508,0.015792,,,,,,,,,,,,
-0.028278,-0.025667,1.762577,0.024223,0.102132,0.645407,-0.03141,0.047275,1.207437,-0.005088,-0.073267,0.015939,,,,,,,,,,,,
-0.028278,-0.025793,1.762577,0.024223,0.103829,0.645239,-0.03001,0.047382,1.207426,-0.004995,-0.061069,0.016064,,,,,,,,,,,,
-0.028278,-0.025941,1.762577,0.024223,0.105442,0.644878,-0.028665,0.047508,1.207382,-0.004915,-0.060003,0.016249,,,,,,,,,,,,
-0.028278,-0.026061,1.762577,0.024223,0.106894,0.644407,-0.027186,0.047696,1.207391,-0.004774,-0.057364,0.016404,,,,,,,,,,,,
-0.028278,-0.026144,1.762577,0.024223,0.108141,0.644006,-0.025608,0.047899,1.207417,-0.00457,-0.053956,0.0166,,,,,,,,,,,,
-0.028278,-0.026227,1.762577,0.024223,0.110198,0.642967,-0.023974,0.048071,1.207465,-0.004422,-0.050553,0.016771,,,,,,,,,,,,
-0.028278,-0.026347,1.762577,0.024223,0.111934,0.641931,-0.022212,0.048271,1.207592,-0.004391,-0.047145,0.016883,,,,,,,,,,,,
-0.028278,-0.026487,1.762577,0.024223,0.112553,0.640385,-0.020349,0.050051,1.207737,-0.004385,-0.04295,0.017001,,,,,,,,,,,,
-0.028278,-0.026618,1.762577,0.024223,0.116075,0.639002,-0.018397,0.04947,1.208268,-0.004388,-0.039433,0.017033,,,,,,,,,,,,
-0.028278,-0.02673,1.762587,0.024223,0.117756,0.638229,-0.016412,0.049645,1.208252,-0.004331,-0.036115,0.017037,,,,,,,,,,,,
-0.028278,-0.026802,1.762582,0.024223,0.120679,0.6369,-0.014354,0.049778,1.208273,-0.004207,-0.032805,0.017017,,,,,,,,,,,,
-0.028278,-0.02691,1.762583,0.024223,0.123797,0.636638,-0.01234,0.049844,1.208274,-0.004098,-0.029498,0.016939,,,,,,,,,,,,
-0.028278,-0.027022,1.762593,0.024223,0.126035,0.636593,-0.010427,0.049843,1.208275,-0.003936,-0.02622,0.016845,,,,,,,,,,,,
-0.028278,-0.027109,1.762599,0.024223,0.128543,0.635167,-0.009049,0.049812,1.208307,-0.003785,-0.023078,0.016666,,,,,,,,,,,,
-0.028278,-0.027169,1.762593,0.024223,0.130828,0.635003,-0.007537,0.04976,1.208303,-0.003632,-0.020033,0.016458,,,,,,,,,,,,
-0.028278,-0.027199,1.762594,0.024223,0.132983,0.633663,-0.005844,0.049697,1.20828,-0.00354,-0.017349,0.016311,,,,,,,,,,,,
-0.028278,-0.027197,1.762565,0.024223,0.13535,0.633086,-0.004191,0.049606,1.208286,-0.003031,-0.014195,0.016133,,,,,,,,,,,,
-0.028278,-0.027182,1.762524,0.024223,0.137317,0.632686,-0.002701,0.049505,1.208286,-0.002882,-0.01126,0.016003,,,,,,,,,,,,
-0.028278,-0.027157,1.762522,0.024223,0.139643,0.632084,-0.001251,0.04943,1.208276,-0.002703,-0.008689,0.015876,,,,,,,,,,,,
-0.028278,-0.027128,1.762527,0.024223,0.142544,0.631231,0.000334,0.049347,1.208068,-0.002546,-0.006001,0.015836,,,,,,,,,,,,
-0.028278,-0.027102,1.762535,0.024223,0.144307,0.630565,0.001564,0.049297,1.20807,-0.002415,-0.003478,0.015771,,,,,,,,,,,,
-0.028278,-0.027066,1.762574,0.024223,0.146271,0.629825,0.00278,0.049191,1.208093,-0.002367,-0.001112,0.01574,,,,,,,,,,,,
-0.028278,-0.027032,1.762625,0.024223,0.147534,0.628528,0.003934,0.049118,1.208114,-0.002331,0.001026,0.015757,,,,,,,,,,,,
-0.028278,-0.026985,1.762649,0.024223,0.14893,0.626839,0.005024,0.049041,1.208132,-0.002315,0.003,0.015795,,,,,,,,,,,,
-0.028278,-0.026921,1.762674,0.024223,0.150298,0.624379,0.006108,0.049032,1.208142,-0.002277,0.004799,0.01581,,,,,,,,,,,,
-0.028278,-0.02683,1.762703,0.024223,0.151826,0.622935,0.007149,0.049037,1.208162,-0.002272,0.006626,0.015879,,,,,,,,,,,,
-0.028278,-0.026681,1.7627,0.024223,0.153234,0.621651,0.008164,0.049036,1.208215,-0.002282,0.008524,0.015959,,,,,,,,,,,,
-0.028278,-0.026474,1.762687,0.024223,0.155011,0.620571,0.00904,0.049005,1.208292,-0.002266,0.010475,0.015939,,,,,,,,,,,,
-0.028278,-0.026239,1.762673,0.024223,0.156653,0.619385,0.009994,0.049129,1.208348,-0.002269,0.012419,0.015989,,,,,,,,,,,,
-0.028278,-0.026107,1.762638,0.024223,0.158195,0.61828,0.011042,0.049199,1.208838,-0.002304,0.014274,0.016052,,,,,,,,,,,,
-0.028278,-0.026197,1.762632,0.024223,0.159426,0.617713,0.012042,0.049253,1.208905,-0.00238,0.016093,0.016088,,,,,,,,,,,,
-0.028278,-0.026432,1.762654,0.024223,0.160822,0.617255,0.013117,0.049433,1.20943,-0.002387,0.017845,0.016166,,,,,,,,,,,,
-0.028278,-0.026643,1.762652,0.024223,0.162223,0.617165,0.014235,0.049601,1.209494,-0.002282,0.019616,0.016269,,,,,,,,,,,,
-0.028278,-0.026729,1.76265,0.024223,0.16318,0.61734,0.015367,0.049821,1.20701,-0.002154,0.021722,0.016376,,,,,,,,,,,,
-0.028278,-0.026692,1.762667,0.024223,0.163691,0.617677,0.016545,0.050068,1.206962,-0.002045,0.023594,0.016423,,,,,,,,,,,,
-0.028278,-0.026616,1.762647,0.024223,0.162811,0.617477,0.017738,0.050258,1.20692,-0.001867,0.02515,0.016493,,,,,,,,,,,,
-0.028278,-0.026596,1.762626,0.024223,0.162961,0.617156,0.018948,0.052519,1.206874,-0.001671,0.026363,0.016535,,,,,,,,,,,,
-0.028278,-0.026651,1.76263,0.024223,0.162992,0.616857,0.020156,0.051962,1.206845,-0.001514,0.027215,0.016703,,,,,,,,,,,,
-0.028278,-0.026734,1.762614,0.024223,0.163092,0.617139,0.021317,0.051961,1.206941,-0.001377,0.027817,0.016993,,,,,,,,,,,,
-0.028278,-0.026838,1.762594,0.024223,0.163936,0.617492,0.022453,0.052075,1.206918,-0.001184,0.02828,0.017226,,,,,,,,,,,,
-0.028278,-0.026965,1.762595,0.024223,0.163537,0.618465,0.023561,0.052253,1.206828,-0.00102,0.028605,0.01745,,,,,,,,,,,,
-0.028278,-0.027083,1.762597,0.024223,0.163232,0.618581,0.024616,0.05241,1.206792,-0.000899,0.028745,0.017695,,,,,,,,,,,,
-0.028278,-0.027188,1.762574,0.024223,0.163139,0.618559,0.025615,0.052487,1.206708,-0.000857,0.028708,0.01793,,,,,,,,,,,,
-0.028278,-0.02727,1.762563,0.024223,0.162933,0.61823,0.026563,0.052609,1.206497,-0.000829,0.028509,0.018119,,,,,,,,,,,,
-0.028278,-0.027331,1.762563,0.024223,0.162559,0.617494,0.027409,0.052686,1.206302,-0.000826,0.028247,0.018336,,,,,,,,,,,,
-0.028278,-0.02737,1.762551,0.024223,0.162168,0.617518,0.028257,0.052714,1.206124,-0.000819,0.02792,0.011021,,,,,,,,,,,,
-0.028278,-0.027415,1.762539,0.024223,0.16158,0.617599,0.028775,0.052737,1.205823,-0.000827,0.027542,0.011033,,,,,,,,,,,,
-0.028278,-0.027488,1.762522,0.024344,0.161032,0.617645,0.029134,0.052731,1.20557,-0.000827,0.02719,0.011055,,,,,,,,,,,,
-0.028278,-0.027626,1.762518,0.024439,0.160199,0.617532,0.029381,0.052713,1.205376,-0.000827,0.026886,0.011062,,,,,,,,,,,,
-0.028278,-0.027834,1.762521,0.024394,0.159236,0.61735,0.029492,0.052683,1.205209,-0.000827,0.026591,0.011071,,,,,,,,,,,,
-0.028278,-0.028084,1.762525,0.024409,0.157151,0.617294,0.029533,0.052686,1.205076,-0.000827,0.026291,0.011042,,,,,,,,,,,,
-0.028278,-0.028351,1.76248,0.024251,0.155624,0.617169,0.029512,0.052652,1.20496,-0.000827,0.026004,0.011117,,,,,,,,,,,,
-0.028278,-0.028639,1.762422,0.024328,0.154634,0.617122,0.029429,0.052653,1.204826,-0.000827,0.025758,0.01118,,,,,,,,,,,,
-0.028278,-0.028885,1.762363,0.024444,0.152747,0.617252,0.029306,0.052626,1.20454,-0.000827,0.025579,0.01117,,,,,,,,,,,,
-0.028278,-0.0291,1.76229,0.024392,0.151799,0.617301,0.02915,0.052658,1.204356,-0.000827,0.025432,0.011134,,,,,,,,,,,,
-0.028278,-0.029266,1.762248,0.02442,0.150612,0.61738,0.02895,0.052721,1.204208,-0.000827,0.025271,0.011015,,,,,,,,,,,,
-0.028278,-0.029442,1.762233,0.024486,0.149608,0.617841,0.02872,0.052806,1.204041,-0.000827,0.025118,0.01086,,,,,,,,,,,,
-0.028278,-0.029638,1.762193,0.024611,0.148381,0.618528,0.028466,0.052903,1.203796,-0.000827,0.024947,0.010754,,,,,,,,,,,,
-0.028278,-0.029799,1.762139,0.024758,0.148112,0.618849,0.028205,0.053022,1.203632,-0.000827,0.024728,0.010763,,,,,,,,,,,,
-0.028278,-0.029959,1.762117,0.025027,0.146657,0.618975,0.027919,0.053123,1.203467,-0.000827,0.024501,0.010782,,,,,,,,,,,,
-0.028278,-0.030071,1.762084,0.025679,0.145181,0.618828,0.027646,0.053222,1.203259,-0.000827,0.024278,0.010776,,,,,,,,,,,,
-0.028278,-0.030147,1.762024,0.026382,0.142915,0.618396,0.027364,0.053293,1.203066,-0.000827,0.024026,0.010715,,,,,,,,,,,,
-0.028278,-0.030191,1.761992,0.026947,0.140925,0.61833,0.027089,0.053373,1.202903,-0.000827,0.023804,0.010719,,,,,,,,,,,,
-0.028278,-0.030214,1.761961,0.027219,0.138341,0.618708,0.026825,0.053458,1.202761,-0.000827,0.023625,0.010798,,,,,,,,,,,,
-0.028278,-0.030241,1.76191,0.027367,0.135636,0.619371,0.026604,0.053542,1.202592,-0.000827,0.023625,0.010929,,,,,,,,,,,,
-0.028278,-0.030254,1.761885,0.027529,0.133315,0.619684,0.026437,0.053651,1.202363,-0.000827,0.023625,0.011078,,,,,,,,,,,,
-0.028278,-0.030239,1.761874,0.027776,0.130997,0.620006,0.026305,0.053725,1.205999,-0.000827,0.023625,0.011293,,,,,,,,,,,,
-0.028278,-0.030152,1.761845,0.028101,0.12887,0.620625,0.026191,0.0538,1.205891,-0.000827,0.023625,0.011514,,,,,,,,,,,,
-0.028278,-0.030063,1.761808,0.028471,0.12589,0.620777,0.026116,0.054003,1.201765,-0.000827,0.023625,0.0117,,,,,,,,,,,,
-0.028278,-0.029974,1.761764,0.028768,0.123774,0.621105,0.026066,0.05403,1.201609,-0.000827,0.023625,0.011911,,,,,,,,,,,,
-0.028278,-0.029869,1.761694,0.029338,0.121657,0.621063,0.026029,0.054052,1.205713,-0.000827,0.023625,0.011997,,,,,,,,,,,,
-0.028278,-0.029766,1.761646,0.029867,0.1189,0.621881,0.026012,0.054124,1.205677,-0.000827,0.023625,0.012217,,,,,,,,,,,,
-0.028278,-0.029644,1.761577,0.030108,0.116174,0.621816,0.02603,0.054161,1.205653,-0.000827,0.023625,0.013248,,,,,,,,,,,,
-0.028278,-0.029546,1.761481,0.030234,0.112898,0.621784,0.026072,0.054172,1.205598,-0.000827,0.023625,0.013599,,,,,,,,,,,,
-0.028278,-0.02946,1.761416,0.030315,0.109489,0.621971,0.026141,0.054178,1.205565,-0.000827,0.023625,0.01383,,,,,,,,,,,,
-0.028278,-0.029373,1.761406,0.030287,0.10608,0.621861,0.026215,0.054165,1.205478,-0.000827,0.023625,0.01388,,,,,,,,,,,,
-0.028278,-0.029273,1.761391,0.030139,0.102217,0.622238,0.026215,0.054166,1.199964,-0.000827,0.023625,0.013906,,,,,,,,,,,,
-0.028278,-0.029155,1.761341,0.030013,0.098301,0.622994,0.026215,0.054144,1.199643,-0.000827,0.023625,0.013841,,,,,,,,,,,,
-0.028278,-0.029021,1.761317,0.030012,0.094448,0.624077,0.026215,0.054137,1.199506,-0.000827,0.023625,0.01391,,,,,,,,,,,,
-0.028278,-0.02886,1.761284,0.030142,0.09061,0.624868,0.026215,0.054175,1.200422,-0.000827,0.023625,0.014041,,,,,,,,,,,,
-0.028278,-0.028717,1.761255,0.030283,0.087029,0.625648,0.026215,0.054218,1.20036,-0.000827,0.023625,0.014109,,,,,,,,,,,,
-0.028278,-0.028595,1.761246,0.030465,0.084157,0.626275,0.026215,0.054258,1.205335,-0.000827,0.023625,0.014268,,,,,,,,,,,,
-0.028278,-0.028472,1.761216,0.030634,0.081571,0.627504,0.026215,0.054326,1.205373,-0.000827,0.023625,0.014432,,,,,,,,,,,,
-0.028278,-0.028353,1.761178,0.030742,0.078735,0.628417,0.026215,0.054415,1.205415,-0.000827,0.023625,0.015458,,,,,,,,,,,,
-0.028278,-0.028236,1.761179,0.030824,0.075625,0.629377,0.026215,0.054525,1.205424,-0.000827,0.023625,0.015562,,,,,,,,,,,,
-0.028278,-0.028137,1.761168,0.030847,0.071511,0.629888,0.026215,0.054652,1.205412,-0.000827,0.023625,0.015508,,,,,,,,,,,,
-0.028278,-0.028043,1.761134,0.030515,0.067658,0.630497,0.026215,0.054787,1.205384,-0.000827,0.023625,0.015564,,,,,,,,,,,,
-0.028278,-0.028048,1.76113,0.030069,0.063728,0.630612,0.026215,0.054921,1.205351,-0.000827,0.023625,0.015557,,,,,,,,,,,,
-0.028278,-0.028164,1.761145,0.029917,0.059185,0.63117,0.026215,0.05505,1.205349,-0.000827,0.023625,0.015445,,,,,,,,,,,,
-0.028278,-0.028237,1.761153,0.030323,0.054494,0.631808,0.026215,0.055161,1.205358,-0.000827,0.023625,0.015467,,,,,,,,,,,,
-0.028278,-0.028263,1.761172,0.030908,0.050024,0.632454,0.026215,0.055274,1.205367,-0.000827,0.023625,0.015466,,,,,,,,,,,,
-0.028278,-0.0282,1.761184,0.031346,0.045407,0.633626,0.026215,0.055396,1.205394,-0.000827,0.023625,0.015431,,,,,,,,,,,,
-0.028278,-0.02808,1.761163,0.031515,0.041775,0.635179,0.026215,0.055504,1.200239,-0.000827,0.023625,0.015254,,,,,,,,,,,,
-0.028278,-0.027985,1.761163,0.031186,0.038446,0.636503,0.026215,0.055612,1.199178,-0.000827,0.023625,0.015041,,,,,,,,,,,,
-0.028278,-0.02791,1.761178,0.030471,0.035496,0.637802,0.026215,0.055694,1.199732,-0.000827,0.023625,0.014892,,,,,,,,,,,,
-0.028278,-0.02789,1.761165,0.029867,0.032687,0.638227,0.026215,0.055769,1.199962,-0.000827,0.023625,0.013177,,,,,,,,,,,,
-0.028278,-0.027872,1.761165,0.029676,0.030218,0.638438,0.026215,0.05582,1.200125,-0.000827,0.023625,0.013471,,,,,,,,,,,,
-0.028278,-0.027809,1.761172,0.029816,0.028244,0.638926,0.026215,0.055858,1.2003,-0.000827,0.023625,0.02354,,,,,,,,,,,,
-0.028278,-0.027758,1.761173,0.030095,0.026883,0.639339,0.026215,0.055881,1.200491,-0.000827,0.023625,0.024072,,,,,,,,,,,,
-0.028278,-0.027705,1.761188,0.030425,0.02541,0.64002,0.026215,0.055881,1.200738,-0.000827,0.023625,0.024593,,,,,,,,,,,,
-0.028278,-0.027632,1.761224,0.030754,0.024258,0.640771,0.026215,0.055881,1.201011,-0.000827,0.023625,0.025308,,,,,,,,,,,,
-0.028278,-0.027611,1.761244,0.031036,0.023115,0.641782,0.026215,0.055881,1.201294,-0.000827,0.023625,0.026066,,,,,,,,,,,,
